76.5958,6.7594
71.0362,5.9365
72.2546,5.8560
73.1912,5.9912
71.6570,5.9290
81.4321,8.4907
75.8338,7.0388
82.4110,8.4569
80.9123,8.4264
80.4101,8.7060
72.2241,5.4818
69.5822,6.0147
80.6895,8.0415
78.0842,8.1048
71.2246,6.1034
76.3560,6.7040
74.8585,6.8858
80.7385,8.4400
79.6774,8.5064
73.4084,8.1193
76.0345,8.0310
76.8343,6.7579
71.5131,5.9107
75.6110,8.8015
70.6723,5.9868
76.3678,7.9581
70.4959,6.3370
77.3700,6.8896
74.3190,8.1143
73.1931,6.3342
75.3372,6.9167
81.8442,8.3989
76.1851,7.7585
72.2831,5.9725
81.8563,8.3864
78.6566,7.6829
74.9582,6.8748
80.2575,8.5033
75.5782,6.7609
76.5215,6.8070
81.2244,8.3671
78.1542,6.6102
71.6098,6.0751
75.1706,8.0884
72.3208,5.9655
74.4684,7.1943
71.9759,8.3892
74.1209,7.2813
76.2777,6.5330
70.0060,5.5944
81.2335,8.5971
76.3410,7.7897
81.0780,9.0417
75.6867,7.1859
72.8254,6.4326
75.7706,6.8038
73.9826,6.3655
73.2187,6.2596
72.1072,6.1163
70.5474,6.6814
76.4353,6.8750
75.3084,8.3524
74.1018,7.6716
74.7646,7.0247
72.4187,5.7352
74.6999,6.8784
81.0355,8.5054
74.7261,6.8716
80.9458,8.0845
74.2823,6.8475
73.6010,8.2203
81.9892,8.8553
76.4359,7.0248
71.7796,5.9952
75.4618,8.0766
73.9661,7.1385
72.5595,6.0806
76.9221,6.7068
75.8880,8.1883
72.9989,6.0851
80.2219,8.4778
74.8833,6.7453
75.7005,7.8702
81.6957,8.7685
76.2303,6.5207
81.0254,8.4976
81.9338,8.7014
73.0733,6.0001
80.3387,8.5889
81.0424,8.4723
75.7590,6.8283
81.1492,8.2762
73.3410,5.8915
75.5540,8.3816
78.0342,6.5695
76.3232,6.5411
75.1399,6.8608
80.9072,8.6017
71.4083,5.9549
72.3409,5.6415
72.5774,6.2466
76.2957,7.7057
76.0506,6.6603
73.2886,6.2706
75.9031,7.6171
74.7458,6.9785
80.9120,8.5638
80.7384,8.6668
72.0323,6.5976
75.5067,7.5373
81.3942,8.7868
81.4334,8.1979
72.6867,6.0401
80.4491,8.4614
74.1376,7.0278
75.5057,7.0488
70.8207,6.2561
76.3837,6.9552
73.6561,6.1649
80.9363,8.6091
72.8756,7.8836
77.1387,6.7455
71.8892,5.9986
72.0862,6.1576
74.8402,8.0234
75.5942,6.8237
74.9141,6.8934
76.3766,6.7164
76.3268,6.7944
80.3918,8.6378
74.1057,6.8685
70.0584,5.8994
76.0046,6.9172
80.9843,8.7516
74.7625,7.0660
71.6407,6.3158
76.3442,6.9926
74.5307,7.7218
76.4121,8.1463
75.9967,7.7504
77.1658,7.7034
81.2566,8.6647
80.9272,8.2928
81.6813,8.4070
75.8777,6.8000
81.5560,8.4821
75.9687,6.6053
75.7792,7.6126
80.6037,8.4958
80.8082,8.8095
80.4034,8.9311
74.9667,6.8236
73.7075,7.7984
71.1311,5.3831
71.8527,6.3076
72.2134,5.9419
76.7789,7.0011
73.4021,6.6263
81.2748,8.4773
76.0403,6.9632
73.1821,8.3246
74.5025,7.4999
80.5467,8.7277
71.8625,6.0750
81.1157,8.1975
75.8262,6.6359
74.2741,7.8401
75.4541,7.8770
72.8538,7.9744
72.3167,6.2626
80.6719,8.5024
74.0088,6.9044
75.6417,8.2004
74.3603,7.0765
81.1060,8.9077
76.6925,6.7946
73.0443,7.7760
73.4724,8.2717
75.3311,7.9410
76.0420,6.7958
72.1537,5.5830
82.8263,8.7408
75.6624,6.5654
71.6195,6.1421
80.6628,8.0604
75.1572,7.5952
75.6042,8.0169
79.7012,8.6298
76.5744,6.7786
74.2205,8.2081
72.2156,8.4979
78.0188,6.7264
81.0117,8.2925
75.1526,8.3653
73.7935,5.8128
74.3878,7.6649
73.6862,6.9121
73.2932,6.2412
74.2984,8.0274
75.2606,7.9660
76.4865,6.7395
80.8394,8.6025
75.1383,7.7095
72.1957,6.0312
75.3110,8.1238
75.5487,6.5322
81.9695,8.7105
80.3425,8.6327
76.4361,6.7013
72.0259,5.9245
72.5682,5.6851
81.3289,8.4823
72.1081,5.9368
74.8471,8.1052
82.4972,8.3304
81.1635,8.3248
80.9757,8.5568
71.0953,5.9979
73.7761,7.7580
74.2411,6.9938
79.2675,8.4592
76.9885,6.8357
75.2197,6.3815
74.8006,8.1890
71.9591,6.3667
75.6606,7.0729
72.5942,7.8920
71.8036,6.2454
76.6925,6.7570
76.1811,6.9930
72.3841,6.2254
81.9027,8.2646
73.4736,6.4240
72.2291,5.3534
73.3633,8.4552
75.3544,7.8811
76.4395,6.6709
73.3285,6.2523
81.7023,8.5367
72.3532,6.1696
72.6857,6.2375
72.8256,6.1053
77.1605,7.2041
81.1347,8.7841
74.1086,7.0351
75.9918,6.9898
76.3361,6.9594
81.6674,8.4389
80.9467,8.0488
80.6765,8.8121
74.3562,7.7319
73.6226,7.3071
75.1822,8.1803
76.7661,8.3770
80.8315,8.8077
73.7388,6.5758
82.0376,8.5011
74.3934,7.7938
75.7751,7.9247
76.7700,6.5397
75.3981,7.9643
75.7087,7.1845
71.0094,5.8961
75.8188,6.8443
80.6386,7.7822
79.6540,8.5250
73.0603,6.0122
76.6390,6.8002
76.8165,6.6990
76.3667,8.3420
80.4035,8.6213
74.2312,7.1590
76.3528,6.7396
81.2476,8.2434
76.5414,6.7757
77.2853,6.5219
75.0398,7.8642
76.7954,7.8964
73.5658,8.1648
81.7683,8.5527
79.5193,8.9163
71.8327,6.3773
73.6131,6.2003
74.7155,7.1822
70.1350,6.4305
71.5287,5.6403
75.7339,6.8331
71.4365,6.0213
78.7975,6.4517
74.4770,8.0285
74.4267,7.9336
81.3414,8.5772
74.5106,8.3313
72.9911,6.1623
71.9397,5.8636
72.9909,5.7929
74.7763,7.6792
76.0502,7.0479
76.1826,6.8914
81.4008,8.4724
74.0236,7.1900
75.1898,7.0588
76.0822,6.7117
70.8784,6.5024
71.2835,5.9031
71.0177,5.8775
74.2267,6.6681
76.8764,6.5666
81.1291,8.4212
77.3582,7.7525
73.5442,6.3385
76.2879,6.7961
76.3362,7.7687
76.7375,6.7016
75.5887,6.2884
79.8118,8.4258
74.1853,8.0303
75.7630,8.1191
75.3902,6.9096
81.6972,8.4916
81.4238,8.4663
72.7389,5.9402
80.2857,8.0718
70.6906,5.6042
72.3188,7.8775
75.9063,6.7551
74.8968,8.0562
73.5477,8.1980
74.3956,8.6229
75.8584,6.5738
81.0563,7.9877
72.3835,5.9631
73.4043,7.6867
72.1506,6.3484
80.6754,8.4161
70.7645,5.9206
75.5275,7.0011
76.3198,6.9465
74.4809,7.3697
81.3824,8.5796
76.1671,6.7741
75.4372,6.9626
76.8740,6.5908
76.7804,8.0755
73.8161,7.2274
75.9001,7.7703
80.6446,8.7498
75.4225,6.7833
76.4697,7.6128
75.8326,8.0294
71.8756,5.7932
80.3185,8.3577
75.9669,6.7703
81.4740,8.5310
73.0098,5.7606
76.3220,6.8305
71.8792,6.2556
71.9468,6.0055
75.5472,7.0864
72.0716,6.0256
73.8566,6.2648
80.3501,8.2900
72.5601,5.9414
76.3445,7.6045
81.4260,8.3969
74.7239,6.9248
70.8266,6.2339
81.3440,8.9035
80.5641,8.8465
76.3300,7.7952
73.3956,6.1093
80.6147,8.2815
75.8660,7.9468
81.3162,8.7091
72.4820,6.0953
76.5576,6.6435
73.4498,5.6909
76.0100,8.3280
77.6379,6.6586
81.8273,8.0222
76.2011,6.7434
71.0893,5.9778
70.6850,6.4422
73.4917,5.8817
80.2021,8.2011
77.3752,7.5069
75.3815,7.1331
75.6940,6.9378
78.0918,6.5187
73.9690,8.2283
70.7534,5.6590
80.1489,8.5198
72.3434,6.1223
75.7526,7.0504
72.8552,5.9431
74.7109,7.8204
73.2816,7.9025
69.6192,5.7588
72.0481,8.0296
80.6863,8.2123
75.8106,7.7085
75.9146,8.2183
80.8683,8.4261
75.3660,6.7384
81.8506,8.5626
71.9344,5.8661
81.7455,8.6197
76.3845,7.0318
81.0574,8.3611
73.0708,8.5686
74.8826,8.0906
72.0189,5.4391
81.5147,8.2974
73.6709,8.0543
72.3216,6.0815
74.5301,7.1360
74.5371,6.6516
73.5669,7.1204
72.3505,6.0165
73.5232,8.0419
76.6916,7.1406
70.9111,6.1267
74.4314,7.0061
80.6442,8.5065
75.2316,6.4333
81.4333,8.3728
73.0633,6.1240
80.3126,8.6715
81.2011,8.8139
71.9642,5.5844
81.1380,8.3588
72.6593,5.7627
70.8157,6.0719
80.8455,8.2589
80.5356,8.2257
75.2177,6.9465
72.0700,5.8303
74.0026,7.9345
80.9959,8.2716
70.1229,6.3322
76.4479,7.6053
74.0975,7.1706
80.9159,8.3825
81.1652,8.4610
76.3757,8.0757
75.5026,6.9050
81.0713,8.4993
72.4604,5.7018
77.3741,6.4557
75.0291,8.2642
74.1763,8.0742
75.6230,8.3509
79.9748,8.7748
76.0493,6.8594
76.1088,6.7485
81.3069,7.9031
81.2056,8.5474
75.2872,7.7873
80.3265,8.3608
79.8565,9.1138
75.0816,6.9735
75.1392,8.0463
72.0166,8.7000
81.3267,8.3500
75.1199,6.6043
75.5915,6.4520
73.0634,8.5827
81.0319,8.6821
73.5707,6.1230
81.1440,8.0112
75.1255,6.7279
81.8316,8.6525
75.4809,6.6807
80.1344,8.5912
81.9024,8.1512
74.6541,8.1029
80.9047,8.5853
72.6840,5.9946
71.3886,6.0540
75.6008,6.8015
80.9450,8.6406
80.9058,8.4954
75.7678,7.4665
81.2338,8.8781
80.2966,8.3686
81.0513,8.2577
81.7575,8.8405
76.2239,6.5510
75.3299,8.1028
76.1734,7.7109
74.0678,8.2176
81.1387,8.5575
75.1805,7.8286
75.7738,6.7287
72.6338,6.4335
75.7275,6.8376
72.7872,8.5061
72.1130,5.8504
73.3629,8.1736
80.2316,8.6908
81.8726,8.4696
80.4870,8.3825
74.4401,7.0471
76.5209,6.8348
73.4015,6.4086
76.1377,6.6220
71.8324,5.8528
70.8581,5.8813
70.7749,5.8674
76.1114,7.7890
77.0226,7.6758
79.7422,8.6530
76.8135,6.9311
70.9205,5.7582
72.3616,6.0611
71.3904,5.7786
76.3903,7.0861
81.3225,8.6245
81.7664,8.5265
75.3386,7.0209
83.6280,8.2349
71.2941,6.0068
73.9564,8.4610
81.1998,8.3709
80.5108,8.5822
75.1914,7.7665
76.7584,6.3409
80.5977,8.3880
73.8654,6.3078
70.9522,6.1702
80.8293,8.5587
71.5676,6.1457
74.3142,8.2331
80.8249,8.6611
71.5948,5.9174
70.1481,5.9926
74.9777,7.7176
71.4924,5.6427
74.4159,6.6191
72.4219,5.7672
71.9492,5.9870
72.3392,6.3216
80.1434,8.5526
75.4244,8.2710
74.3741,8.4849
78.5046,6.6757
72.0876,6.6300
75.6358,8.1065
71.7931,5.5996
72.4249,6.1575
74.1758,8.0939
76.2961,6.7660
76.1457,7.8674
82.3739,8.5798
75.4084,6.9570
81.5261,8.2248
82.3784,8.8099
70.7666,6.8605
75.3792,6.8889
81.3546,8.5925
71.8711,5.7966
73.0039,5.9697
71.7451,5.6643
71.2793,5.8040
74.0578,8.1381
71.6954,6.3958
76.4446,7.3064
75.9525,6.9374
80.3575,8.6980
80.8698,8.6863
71.9491,6.2222
75.9889,8.3680
71.7729,6.2930
70.6854,6.3267
75.4184,7.8509
77.9117,6.4605
81.2143,8.3384
75.6515,8.1175
75.7654,6.9373
80.4481,8.3689
75.8638,7.0000
80.8812,8.9047
71.3666,5.9206
81.8156,8.4062
81.4490,8.5059
81.3521,8.5177
75.6571,7.9887
74.4180,7.8884
72.6677,7.6083
81.4090,8.5488
75.3636,8.3610
75.1091,6.9916
76.8159,8.2765
77.5729,7.8220
70.8212,5.7338
74.2211,6.4115
75.1947,6.6363
76.2177,6.7500
79.7153,8.2032
71.3426,5.9405
81.8695,8.6776
75.3954,6.7699
76.0774,6.7351
75.1946,6.7572
76.7127,6.6873
76.3603,6.6496
77.5450,6.6126
81.2352,8.5016
74.3427,7.9231
73.5763,8.3366
73.9733,6.8142
75.9084,6.9110
71.9404,6.4662
80.9841,8.2316
73.1759,6.1944
81.4106,8.3344
74.1769,8.5674
80.5785,8.3211
74.9847,5.8006
74.2563,7.8119
76.5241,6.7219
81.1201,8.6014
73.4639,8.2580
73.3352,6.1310
71.9472,6.2067
73.2937,6.5147
70.2817,5.5276
74.8975,6.8961
75.4093,7.1346
81.2441,8.3237
72.2135,6.0080
73.3237,8.2651
74.7784,6.5611
79.9873,8.7031
71.0877,5.9566
75.6435,8.1118
75.9125,8.4760
70.2018,6.1012
80.0749,8.3556
73.6691,8.1682
72.6122,8.0886
72.7046,6.6958
80.6456,8.4093
80.7993,8.6366
73.7539,7.9194
81.9787,8.6026
75.3539,6.7169
74.4841,8.1133
71.8430,6.2713
73.0821,8.6537
80.3764,8.7966
81.1718,9.0275
74.7895,7.9079
71.4463,5.8839
72.4249,6.2566
80.8105,8.7302
81.1231,8.4809
75.3532,7.3757
80.8150,8.3206
76.6489,6.8086
77.2572,6.5022
80.5343,8.3591
73.6814,8.0444
76.3840,6.7381
71.8541,6.0147
76.3575,6.8938
77.7110,8.0873
74.8416,7.7997
71.4265,5.9379
74.8141,7.0453
81.6284,8.6277
71.1121,6.0504
77.9405,7.7791
81.1075,8.3298
75.3736,6.7283
74.9767,8.1029
75.9541,7.1012
76.2564,6.8871
71.9657,6.2169
72.3714,5.8423
80.8352,8.5646
76.0204,8.4764
77.3196,6.6107
77.5780,6.4654
75.3529,6.7383
74.7204,7.8383
72.3712,6.2409
74.7218,8.8442
74.9588,8.2209
71.7253,5.8891
81.2738,8.0161
76.6662,6.6941
71.3737,5.8840
75.4748,6.4723
81.5450,8.6925
74.7015,6.8181
73.6547,5.9058
80.6332,7.9269
74.8670,6.9971
75.3448,6.8699
75.7092,8.0744
71.5457,5.9040
74.8567,8.0722
69.5234,5.8290
72.2142,5.8882
74.7264,7.1387
82.5567,8.6501
76.7979,7.0020
81.0132,8.7387
72.4074,6.2285
74.8739,6.7673
71.1941,5.6496
81.3026,8.4480
71.1627,6.6828
71.8012,5.6364
81.1978,8.5921
76.5430,6.6027
72.2868,5.8091
80.8717,8.3324
77.2804,6.5395
80.4695,8.3761
80.5377,8.5100
76.2476,6.7968
72.4356,6.4840
73.6999,8.0781
73.1113,8.4656
71.7144,6.2951
74.4196,8.2794
81.3943,8.6922
77.0177,7.5572
72.7144,5.9389
76.2859,7.8065
74.4779,8.5101
71.2492,5.7412
72.3881,6.0819
75.4576,8.1398
81.3237,8.5674
75.0357,8.2352
81.2149,8.9739
73.9656,8.4069
72.5009,6.2296
74.0129,7.9109
75.1245,8.2039
76.4382,7.6819
80.5951,8.2191
76.0423,6.8984
71.4945,6.1992
73.8931,6.4987
71.1898,5.5830
77.5769,8.2284
74.5952,7.0770
72.3981,6.2386
75.1072,8.4542
73.8525,8.6285
76.6015,6.8042
82.0910,8.5221
76.7349,8.4106
74.7099,6.8436
73.3633,8.5550
74.2597,8.2753
72.3224,5.9925
74.7813,7.7840
72.7562,6.3291
75.8481,6.9018
75.3966,6.9657
74.1832,8.0306
79.9598,8.3911
81.4388,8.6124
74.4073,7.1918
82.0603,8.6057
72.7528,6.5146
72.5209,6.2041
72.7928,5.9953
81.6369,8.2235
70.0825,6.3485
77.5174,7.4556
70.2182,6.0380
75.9947,7.8670
80.6429,8.6790
75.6940,7.8218
73.3858,6.0605
81.6348,8.7835
69.5430,5.3590
75.0761,7.2896
80.7046,8.4168
76.6437,8.0852
76.2465,8.4727
72.9719,8.1154
74.5567,7.9131
70.6845,6.5698
79.9974,8.8386
76.6550,8.1999
72.6717,7.7532
71.7061,6.3353
76.3967,6.7020
75.2713,6.7515
75.3024,6.9305
71.2780,6.2612
70.8983,5.9101
74.3771,7.6545
81.1718,8.5865
81.7617,8.6478
76.2324,8.1193
72.6039,5.8291
81.4512,8.2381
77.3625,6.9033
80.7350,8.9473
76.3386,7.9783
75.4284,7.7859
80.4500,8.5401
74.1120,8.2911
80.1538,9.0790
72.4977,8.0809
77.7578,7.8443
76.8326,6.8190
77.8311,6.6772
76.3091,7.7317
75.2261,7.5769
76.6447,6.7991
81.4065,8.5420
74.4618,8.2597
70.8320,5.9194
73.9637,8.0171
72.6954,6.1173
80.4101,8.0312
71.4284,5.9767
71.5735,6.2092
74.7740,8.3939
71.1735,5.7231
72.0112,5.9525
81.0157,8.7133
81.0545,8.3960
76.1275,8.1183
78.0624,6.6463
75.0559,7.1267
76.1080,7.9358
77.2113,6.6723
76.2949,6.8547
76.4477,6.9282
76.9908,6.4942
76.5452,7.8219
73.5540,6.2257
71.0606,6.0923
81.3227,8.6648
76.7574,6.4835
71.4574,5.6250
75.7443,7.0496
81.2389,8.2647
81.7827,8.6963
81.4019,8.7692
73.2811,7.7256
73.5186,8.3072
72.3652,6.1332
74.9232,7.1066
75.3723,7.1785
72.3523,6.3434
74.8729,6.8767
73.4971,8.0089
75.2027,6.7008
76.0002,7.8642
74.5460,8.0825
72.1970,6.1282
75.5924,6.9951
74.6446,8.0238
74.5735,8.2541
75.1676,6.9034
81.3230,8.4600
73.0641,6.1206
77.9747,7.6827
72.3374,6.0565
69.7939,5.8396
75.6087,8.2693
70.9395,6.1753
80.3621,8.6398
76.0983,7.0446
81.2263,8.4016
81.3957,8.8130
81.1681,8.4198
72.7389,5.7971
80.5744,8.4325
74.4986,8.6361
72.0438,5.4454
72.6405,6.1424
76.2414,6.7722
74.8291,8.0865
72.7785,7.9159
72.2932,5.7033
76.3631,7.0333
81.6862,8.1871
80.6441,8.7412
75.7573,7.9114
72.7018,5.3188
76.0778,6.9701
70.3629,5.6018
81.0979,8.7378
71.8991,5.5514
80.4649,8.2310
70.9884,6.0197
77.4846,7.4366
72.2950,6.1050
74.9976,8.0563
75.3877,7.6287
80.4952,8.5723
81.7763,8.5479
72.1031,6.2604
74.7497,6.7043
72.0466,5.9280
73.0517,7.9054
72.0719,5.9422
74.4389,7.9085
75.1453,8.0704
76.9105,6.7086
72.5807,5.8966
70.7728,6.2051
74.4433,8.0428
72.3206,6.3101
73.2943,6.3170
81.4071,8.3045
76.2509,8.0319
76.6584,6.7559
76.1512,6.4831
75.3632,8.3034
80.4246,8.5026
80.9626,7.8915
71.1126,5.9353
73.3321,8.4222
81.8065,8.2549
81.6028,8.7918
75.0743,8.1779
74.5887,7.8240
71.4235,5.5344
81.2563,8.9200
76.0799,6.5330
75.0634,8.5007
76.2178,7.0651
71.4353,6.6203
80.5425,8.7279
75.0731,6.8562
71.4517,5.9192
81.2693,8.5586
72.4378,5.9943
72.1433,6.1209
80.8451,8.4808
80.8661,8.4372
74.1317,6.8831
71.1668,5.8655
70.1280,5.4776
72.0369,5.9629
72.2119,8.1601
71.4484,6.1521
81.3626,8.4681
71.5775,6.2663
75.0187,7.8111
75.3928,6.6425
72.9422,5.9076
71.4938,5.7244
73.4713,6.0062
75.0702,7.6838
75.8616,6.9498
73.8066,7.9338
75.0372,6.5194
76.1501,7.9859
76.9388,6.5783
75.5394,6.9990
75.6263,7.8197
80.5341,8.3972
75.6898,6.9053
71.6297,6.3232
80.9276,7.7252
80.9779,8.5411
72.6353,7.7521
75.8610,8.1120
77.2813,6.9297
72.3325,6.0220
71.4533,6.1753
72.2388,5.9318
73.6780,6.0014
80.5567,8.4566
76.8537,7.2887
71.9119,5.9087
81.9407,8.5565
81.7496,8.2977
81.4239,8.4287
81.0271,8.7636
81.1137,7.8269
77.5110,7.9903
75.1888,6.9348
72.8202,6.3195
72.9128,8.3464
72.2650,5.8427
75.2055,8.0528
73.3449,7.9384
81.1565,8.5565
71.8426,5.5624
72.5900,6.1444
69.5920,5.8312
76.0150,6.6789
76.2622,6.3644
79.6469,8.8609
72.6142,5.8447
73.3490,6.5167
75.4300,6.6177
72.0808,6.2926
72.8117,5.6629
75.3138,7.0635
75.3714,6.7603
72.7413,8.0414
76.6239,6.7524
74.4168,8.1260
74.0277,8.2935
76.4201,6.7614
81.3524,8.7357
74.5068,6.8715
71.9067,6.1219
77.5623,6.6644
73.1928,6.9188
74.0162,7.9474
70.7878,6.5156
81.0923,8.5145
77.3066,6.4291
80.2752,8.2447
81.4096,8.2070
77.9996,7.8516
72.1912,5.9363
75.0099,6.9385
75.8936,6.9560
80.4517,8.3860
80.5281,8.6880
74.5862,8.0483
74.7306,7.0191
73.7087,8.3456
76.3298,6.8050
72.7662,6.4115
74.4722,7.9529
74.8689,8.0865
74.7148,7.8484
79.9028,8.3988
76.1316,6.8821
80.2922,8.4618
74.7484,7.8725
73.4999,8.9146
81.0806,8.4186
75.6598,6.8038
72.0375,6.3388
77.4187,6.6270
74.7202,8.0244
77.3159,7.0237
76.3157,8.2037
74.9769,6.7400
80.8550,9.0059
76.1962,6.7731
74.4409,7.7064
77.1053,6.7114
75.9702,7.8632
72.6860,6.2278
74.6458,8.1304
75.7211,7.0522
71.9031,6.4153
75.6811,6.8067
70.8668,5.7857
81.9251,8.2300
75.1231,7.6667
70.9327,6.3309
70.8621,5.8673
74.4145,7.1770
71.1108,6.3543
74.9425,7.5299
80.2737,8.5578
75.5054,6.6963
80.3079,8.5684
77.1816,7.8601
72.8757,6.3324
75.5616,7.9062
74.9495,7.0599
75.1105,8.1728
80.5917,8.4986
76.5976,7.9109
72.6068,5.9180
74.4199,6.8414
80.2930,8.4556
72.8843,5.7640
75.8351,6.8805
75.3731,6.7581
71.3822,5.6302
74.8409,8.1418
75.6459,6.7388
72.7610,5.8172
82.3272,8.0022
75.5525,7.1188
70.3094,5.9804
75.5269,8.0676
71.6974,5.3514
73.9705,6.7701
72.5119,5.9316
74.3641,7.8250
74.2548,7.7366
79.7102,8.4860
81.7738,8.1796
75.9197,8.1432
74.9939,7.4563
80.0071,8.7338
76.2183,6.7826
72.2853,6.0811
76.5275,8.4227
76.1900,8.6075
71.0010,5.8547
71.7270,5.9066
80.1523,8.3867
81.2360,8.2686
76.4584,8.1497
71.7503,6.4740
82.3801,8.8580
71.4122,5.6277
73.4899,8.2848
72.9779,6.5529
74.2128,7.9270
80.6048,8.4977
74.3759,8.3656
72.8994,6.2756
80.8515,8.4208
81.0505,8.2823
76.5585,6.9027
76.1343,7.9701
73.5589,8.1979
76.3193,6.9242
75.9745,6.7532
71.7901,5.7890
69.8066,5.9918
75.2505,8.1632
75.4379,8.3598
74.1584,8.3510
80.2508,8.6012
76.3456,7.1124
82.5963,8.5446
74.3173,7.9401
73.5781,5.9590
81.1640,8.5582
77.2447,7.9355
81.1335,8.4938
81.1976,8.4351
74.0358,6.8267
74.8953,8.0226
74.3845,7.0531
72.2193,5.9106
72.9063,6.3086
71.4617,6.1704
73.9883,8.0153
80.8369,8.3542
70.2418,5.8692
76.5775,7.0312
72.7730,8.3262
80.2832,8.4911
75.8910,6.9524
71.7453,6.4584
76.1515,8.1854
74.7689,8.5341
76.6612,8.0150
73.4957,8.2321
71.2705,6.0617
70.9990,5.4597
81.3045,8.9535
71.8443,5.6698
71.6522,5.6987
77.4258,6.5936
79.9412,8.4327
75.1154,8.0446
72.3227,6.0373
78.0496,6.3709
80.6621,8.5058
74.9829,8.0214
73.6195,6.9627
75.7597,6.6986
75.3162,6.7782
75.5167,8.0994
79.9720,8.1945
71.4174,5.8298
74.6414,8.0970
74.1702,6.9340
82.4498,8.5257
76.4718,6.7635
72.8431,6.1167
81.0220,8.3380
73.5654,6.5243
79.9620,8.3008
71.3797,6.4375
75.4140,7.8154
80.2910,8.6454
80.6914,8.6933
81.6123,8.5178
71.8258,6.5617
81.8198,8.5005
71.8198,5.9797
70.5475,5.9271
75.5049,8.0559
73.4524,7.6012
69.7515,5.6193
74.6667,7.9929
76.0703,7.4508
80.7670,8.5514
74.6447,8.2786
73.8183,7.9928
69.8733,6.0214
72.9380,6.4123
75.3899,6.6100
72.4401,8.1380
81.0953,8.3885
75.6182,6.7972
72.8047,6.0095
81.5989,8.2581
72.2920,5.9834
76.8539,6.4737
72.0096,6.1723
76.0534,6.9225
77.1252,6.9410
76.1856,7.0134
73.7365,8.3614
79.9621,8.5261
74.2694,6.9715
80.4158,8.2776
74.1899,8.4146
74.5345,8.1856
75.9453,6.5988
74.5626,7.7466
76.8551,7.3974
81.0253,8.3884
74.1533,8.4898
80.6912,8.4387
72.0067,6.1816
80.9990,8.6464
76.1649,7.0453
81.6901,8.5206
72.6286,5.6949
80.3888,8.3661
72.9742,6.3761
72.7080,6.1260
80.5301,8.4685
75.6691,6.5416
76.5273,6.7752
75.8078,7.0964
80.0660,8.4534
81.3603,8.1747
71.8085,6.1950
75.0643,6.9133
75.7730,6.9575
82.7306,8.5681
75.0778,6.9906
77.2055,6.4551
75.2114,8.1673
75.0992,6.7672
81.3352,8.7276
71.2780,6.2917
74.8510,6.9416
75.8409,8.2246
75.9482,6.7780
76.2772,6.8037
76.7607,6.9002
73.2471,7.7485
80.6176,8.5157
72.8624,7.5198
80.3570,8.3207
75.8765,6.7555
77.1817,7.7913
74.5281,6.6923
80.5244,8.6234
75.2926,8.4960
75.4093,6.5396
76.1416,7.9346
75.4279,7.9060
81.1790,8.7797
81.6073,8.6832
74.5669,8.2012
76.9354,6.7728
80.1852,8.5925
77.4307,6.9837
81.4878,8.4448
80.8797,8.6571
81.0035,8.4530
75.7027,7.6756
72.1301,8.1146
72.7072,6.1068
72.4873,8.5921
75.8526,8.4494
76.2208,7.1140
71.8018,6.6877
75.7112,6.6382
81.6902,8.6968
72.3383,6.1675
73.7029,6.2293
76.4162,6.7686
76.4015,7.9832
73.0872,6.0862
77.2638,7.3662
75.8426,6.8770
76.2247,7.0186
82.2894,8.0492
75.6826,6.9626
81.5449,8.4085
73.0291,8.3202
80.2853,8.4882
